NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
556386;11;908;1;20.53;Cx;18;0;0;5102;0
556386;12;899;1;39;Un;18;0;20;5102;12
556387;1;122;0.314;36.8;Kg;12;0;0;5102;0
556387;2;250;0.156;68.08;Kg;0;0;60;5405;0
556387;3;213;0.508;20.05;Kg;0;0;0;5102;0
556387;4;709;0.306;53.9;Kg;0;0;0;5102;0
556387;5;305;1;17.7;Cx;18;0;20;5102;61.11
556387;6;110;1;37.38;Kg;12;0;0;5102;0
556388;1;170;5;32.94;Kg;12;1.5;0;5102;0
556388;2;122;4.1;36.8;Kg;12;1.5;0;5102;0
556388;3;110;2.97;37.38;Kg;12;1.5;0;5102;0
556388;4;121;3.15;32.2;Kg;18;1.5;20;5102;33.33
556388;5;313;1;23.2;Kg;18;1.5;20;5102;33.33
556388;6;402;2.15;14.75;Kg;18;1.5;20;5102;33.33
556388;7;364;1;21.24;Un;12;1.5;0;5102;0
556388;8;442;1;27.93;Bd;0;1.5;0;5102;0
556388;9;925;1;24.78;Un;18;1.5;20;5102;12
556388;10;558;1;30;Un;18;1.5;20;5102;33.33
556388;11;908;1;20.53;Cx;18;1.5;0;5102;0
556388;12;907;1;22.16;Cx;18;1.5;0;5102;0
556388;13;124;2;16.47;Un;18;1.5;20;5102;33.33
556389;1;307;1;46.4;Un;18;0;20;5102;33.33
556390;1;307;1;46.4;Un;18;3;20;5102;33.33
556390;2;328;1;52.46;Un;18;3;20;5102;33.33
556390;3;193;6;14.69;Lt;18;3;20;5102;33.33
556390;4;170;5;32.94;Kg;12;3;0;5102;0
556390;5;191;12;15.6;Lt;18;3;0;5102;0
556391;1;122;16.65;36.8;Kg;12;3;0;5102;0
556391;2;110;2.89;37.38;Kg;12;3;0;5102;0
556391;3;160;5.45;39.1;Kg;12;3;0;5102;0
556392;1;497;0.43;64.9;Kg;18;0;20;5102;33.33
556392;2;121;1.55;32.2;Kg;18;0;20;5102;33.33
556392;3;143;1.51;57.75;Kg;12;0;0;5102;0
556392;4;122;8.25;36.8;Kg;12;0;0;5102;0
556392;5;126;1.2;12.21;Kg;18;0;20;5102;33.33
556392;6;460;1;45.74;Bd;18;0;20;5102;33.33
556392;7;144;1;44.37;Un;18;0;0;5102;0
556392;8;313;2;23.2;Kg;18;0;20;5102;33.33
556392;9;505;2.12;21.28;Kg;18;0;20;5102;61.11
556392;10;507;2.6;20.7;Kg;18;0;20;5102;61.11
556392;11;509;1.15;8.85;Kg;18;0;20;5102;61.11
556394;1;353;1;6.02;Un;0;0;60;5405;0
556394;2;2002;0.678;25.5;Kg;18;0;0;5102;0
556394;3;2252;0.684;48.75;Kg;18;0;0;5102;0
556394;4;223;0.332;52;Kg;0;0;0;5102;0
556394;5;796;0.124;28.8;Kg;0;0;0;5102;0
556395;1;267;2;26.74;Un;18;0;20;5102;33.33
556396;1;122;16.6;36.8;Kg;12;0;0;5102;0
556396;2;453;2;28.55;Un;0;0;0;5102;0
556396;3;2027;6;9.9;Un;12;0;0;5102;0
556396;4;221;1.28;33.23;Kg;0;0;60;5405;0
556396;5;1231;2;19.3;Un;12;0;0;5102;0
556396;6;958;2;10;Un;0;0;0;5102;0
556396;7;742;2;11.5;Un;18;0;60;5405;0
556757;1;135;1;102.49;Bd;12;0;0;5102;0
556757;2;217;0.104;43.9;Kg;0;0;60;5405;0
556631;1;432;10;14.04;Un;18;0;0;5102;0
556631;2;331;10;10.34;Un;0;0;60;5405;0
556631;3;213;7;20.05;Kg;0;0;0;5102;0
556397;1;343;2;49.88;Un;18;0;20;5102;33.33
556397;2;319;2;44.08;Bd;18;0;20;5102;33.33
556397;3;442;2;27.93;Bd;0;0;0;5102;0
556397;4;389;1;56.4;Bd;18;0;20;5102;33.33
556397;5;837;1;14.51;Un;0;0;60;5405;0
556397;6;762;1;17.95;Un;0;0;70;5405;0
556397;7;313;2;23.2;Kg;18;0;20;5102;33.33
556663;1;196;5;26.79;Kg;18;0;20;5102;33.33
556663;2;490;3;21.6;Kg;0;0;0;5102;0
556663;3;499;25;7.64;Kg;18;0;20;5102;33.33
556398;1;899;4;39;Un;18;0;20;5102;12
556398;2;217;20.7;29.37;Kg;0;0;60;5405;0
556398;3;159;24.037;40.37;Kg;18;0;20;5102;33.33
556398;4;114;21.937;41.53;Kg;18;0;20;5102;33.33
556398;5;230;7.5;25.74;Kg;0;0;60;5405;0
556398;6;503;10;43.7;Kg;18;0;20;5102;61.11
556398;7;143;5.45;57.75;Kg;12;0;0;5102;0
556398;8;992;60;5.3;Lt;12;2;60;5405;0
556398;9;220;20;22.62;Kg;0;0;60;5405;0
556398;10;290;10;25.05;Kg;18;0;20;5102;33.33
556399;1;350;4;61.2;Kg;18;0;20;5102;12
556400;1;122;8.3;36.8;Kg;12;3;0;5102;0
556400;2;106;1.27;28.91;Kg;18;3;20;5102;33.33
556401;1;503;5;43.7;Kg;18;0;20;5102;61.11
556401;2;507;5;20.7;Kg;18;0;20;5102;61.11
556401;3;505;5;21.28;Kg;18;0;20;5102;61.11
556402;1;196;5.03;26.79;Kg;18;0;20;5102;33.33
556402;2;150;5.23;38.28;Kg;18;0;20;5102;33.33
556403;1;485;3.03;83.54;Kg;18;0;0;5102;0
556403;2;509;0.79;8.85;Kg;18;0;20;5102;61.11
556403;3;508;0.61;11.14;Kg;18;0;20;5102;61.11
556403;4;490;0.5;21.6;Kg;0;0;0;5102;0
556405;1;405;5;54.4;Kg;18;0;20;5102;33.33
556405;2;332;0.438;16.9;Kg;12;0;0;5102;0
556405;3;950;1;10;Un;18;0;0;5102;0
556406;1;2100;1;7;Un;0;0;0;5102;0
556407;1;2336;1;3.5;Un;0;0;0;5102;0
556408;1;341;1;21.09;Un;18;0;0;5102;0
556409;1;925;1;24.78;Un;18;0;20;5102;12
556409;2;908;1;20.53;Cx;18;0;0;5102;0
556409;3;331;1;10.34;Un;0;0;60;5405;0
556409;4;120;1;12.9;Un;18;0;20;5102;33.33
556409;5;391;3;2.89;Lt;0;0;60;5405;0
556409;6;122;2.204;36.8;Kg;12;0;0;5102;0
556409;7;213;2.288;20.05;Kg;0;0;0;5102;0
556409;8;110;1.924;37.38;Kg;12;0;0;5102;0
556410;1;155;6;37.35;Kg;18;0;20;5102;33.33
556411;1;411;1;9.7;Kg;18;0;20;5102;33.33
556412;1;122;16.6;36.8;Kg;12;0;0;5102;0
556412;2;801;2.335;47.06;Kg;18;0;20;5102;33.33
556412;3;205;5.124;22.62;Kg;0;0;0;5102;0
556414;1;456;1;30.86;Un;0;0;0;5102;0
556414;2;194;1.08;53.18;Kg;12;0;0;5102;0
556414;3;459;0.32;85.5;Kg;18;0;20;5102;33.33
556415;1;290;0.402;25.05;Kg;18;3;20;5102;33.33
556415;2;1232;0.452;32.9;Kg;0;3;60;5405;0
556415;3;505;1.818;21.28;Kg;18;3;20;5102;61.11
556415;4;508;0.754;11.14;Kg;18;3;20;5102;61.11
556415;5;509;1.056;8.85;Kg;18;3;20;5102;61.11
556415;6;507;1.19;20.7;Kg;18;3;20;5102;61.11
556416;1;443;1;39.52;Un;18;0;0;5102;0
556416;2;224;2.5;22;Kg;0;0;0;5102;0
556416;3;102;1;39.5;Bd;18;0;20;5102;61.11
556416;4;374;3;5.29;Lt;18;0;20;5102;12
556417;1;712;0.128;39.2;Kg;18;0;20;5102;61.11
556418;1;992;36;5.3;Lt;12;2;60;5405;0
556419;1;992;3;5.3;Lt;12;2;60;5405;0
556420;1;391;4;2.89;Lt;0;0;60;5405;0
556421;1;836;12;26.5;Un;0;0;60;5405;0
556758;1;422;1;10.58;Un;0;0;20;5102;33.33
556758;2;416;3;18.98;Kg;18;0;20;5102;33.33
556758;3;433;6;16.8;Un;18;0;20;5102;61.11
556758;4;122;1.514;39.9;Kg;12;0;0;5102;0
556758;5;300;8;8;Un;0;0;60;5405;0
556758;6;352;1;17.48;Un;18;0;0;5102;0
556758;7;120;12;12.9;Un;18;0;20;5102;33.33
556758;8;734;12;8.5;Un;18;0;20;5102;33.33
556758;9;733;8;8.5;Un;18;0;0;5102;0
556758;10;155;4;39.72;Kg;18;0;20;5102;33.33
556758;11;567;0.26;77.9;Kg;0;0;60;5405;0
556758;12;267;1;26.74;Un;18;0;20;5102;33.33
556758;13;126;2.05;12.21;Kg;18;0;20;5102;33.33
556758;14;1113;0.178;144.5;Kg;18;0;0;5102;0
556758;15;218;1;25.9;Un;0;0;20;5102;12
556422;1;307;1;46.4;Un;18;0;20;5102;33.33
556422;2;325;1.26;59.5;Kg;18;0;20;5102;33.33
556422;3;313;0.54;23.2;Kg;18;0;20;5102;33.33
556423;1;846;0.138;93.5;Kg;18;0;70;5405;33.33
556423;2;601;0.142;59;Kg;18;0;0;5102;0
556423;3;688;0.126;65;Kg;18;0;20;5102;33.33
556423;4;2283;0.122;23.5;Kg;18;0;20;5102;33.33
556423;5;129;2;34.87;Un;18;0;20;5102;33.33
556423;6;120;2;12.9;Un;18;0;20;5102;33.33
556423;7;483;0.498;24.4;Kg;18;0;20;5102;33.33
556423;8;684;2;22.23;Un;18;0;20;5102;33.33
556423;9;108;4;16.8;Un;18;0;20;5102;33.33
556423;10;105;2;16.8;Un;18;0;20;5102;33.33
556423;11;983;0.164;54;Un;18;0;20;5102;12
556423;12;601;0.146;59;Kg;18;0;0;5102;0
556423;13;194;1.028;53.18;Kg;12;0;0;5102;0
556423;14;450;1;14.9;Un;0;0;60;5405;0
556423;15;503;10;43.7;Kg;18;0;20;5102;61.11
556423;16;507;6.4;20.7;Kg;18;0;20;5102;61.11
556423;17;505;7.55;21.28;Kg;18;0;20;5102;61.11
556423;18;290;3.39;25.05;Kg;18;0;20;5102;33.33
556423;19;260;2.5;28.5;Kg;0;0;60;5405;0
556423;20;230;5;25.74;Kg;0;0;60;5405;0
556423;21;509;2.35;8.85;Kg;18;0;20;5102;61.11
556423;22;508;2.44;11.14;Kg;18;0;20;5102;61.11
556424;1;478;1;98.9;Kg;18;0;20;5102;33.33
556425;1;170;15;32.94;Kg;12;0;0;5102;0
556425;2;114;3.55;41.53;Kg;18;0;20;5102;33.33
556425;3;121;1.03;32.2;Kg;18;0;20;5102;33.33
556426;1;554;1;33.28;Un;18;0;20;5102;33.33
556426;2;213;0.412;26.9;Kg;0;0;0;5102;0
556426;3;110;0.412;43.9;Kg;12;0;0;5102;0
556427;1;997;0.352;80.9;Kg;18;0;20;5102;12
556427;2;997;0.282;80.9;Kg;18;0;20;5102;12
556427;3;122;1.106;37.31;Kg;12;0;0;5102;0
556427;4;200;2;11.5;Un;18;0;60;5405;0
556633;1;310;1.5;15.21;Kg;18;0;20;5102;33.33
556633;2;311;0.5;18.86;Kg;18;0;20;5102;33.33
556428;1;554;2;33.28;Un;18;0;20;5102;33.33
556428;2;482;4;4.12;Un;12;0;0;5102;0
556428;3;122;0.528;39.9;Kg;12;0;0;5102;0
556428;4;213;0.218;26.9;Kg;0;0;0;5102;0
556428;5;733;3;8.5;Un;18;0;0;5102;0
556428;6;745;1;2.5;Un;18;0;20;5102;12
556634;1;340;1;14.49;Un;18;0;20;5102;33.33
556429;1;505;5;21.46;Kg;18;0;20;5102;61.11
556429;2;507;5;21;Kg;18;0;20;5102;61.11
556430;1;360;1;8.47;Kg;18;0;20;5102;33.33
556431;1;110;3.144;43.9;Kg;12;0;0;5102;0
556431;2;213;2.016;26.9;Kg;0;0;0;5102;0
556431;3;170;5;34.45;Kg;12;0;0;5102;0
556431;4;106;2.536;32.5;Kg;18;0;20;5102;33.33
556431;5;115;0.366;40.67;Kg;18;0;20;5102;12
556431;6;701;5;26.5;Un;18;0;20;5102;33.33
556431;7;558;1;30;Un;18;0;20;5102;33.33
556432;1;505;2;21.28;Kg;18;0;20;5102;61.11
556432;2;507;1.55;20.7;Kg;18;0;20;5102;61.11
556432;3;509;1.04;8.85;Kg;18;0;20;5102;61.11
556432;4;508;0.9;11.14;Kg;18;0;20;5102;61.11
556432;5;500;5;37.95;Kg;18;0;20;5102;61.11
556636;24;424;10;22;Kg;18;3;20;5102;33.33
556636;25;115;6.9;35;Kg;18;3;20;5102;12
556636;26;277;15;21.09;Kg;0;3;0;5102;0
556636;1;328;16;44.46;Un;18;3;20;5102;33.33
556636;2;382;8;46;Un;18;3;20;5102;33.33
556636;3;302;20;35.64;Bd;18;3;20;5102;33.33
556636;4;307;25;40;Un;18;3;20;5102;33.33
556636;5;320;10;64.9;Un;18;3;20;5102;33.33
556636;6;441;60;8;Bd;0;3;0;5102;0
556636;7;319;12;38;Bd;18;3;20;5102;33.33
556636;27;298;10.4;24;Kg;18;3;0;5102;0
556636;8;442;40;24.5;Bd;0;3;0;5102;0
556636;9;440;10;26.5;Bd;0;3;0;5102;0
556636;10;371;5;188.57;Bd;18;3;20;5102;61.11
556636;11;357;30;63.61;Un;18;1;20;5102;61.11
556636;12;356;100;9.45;Un;0;1;60;5405;0
556636;13;389;4;47;Bd;18;3;20;5102;33.33
556636;14;301;8;72;Un;18;3;0;5102;0
556636;15;314;6;72;Un;18;3;20;5102;33.33
556636;16;313;60;20;Kg;18;3;20;5102;33.33
556636;17;502;60;18.5;Un;18;3;20;5102;61.11
556636;18;146;18.16;35;Kg;18;3;20;5102;33.33
556636;19;483;20;20;Kg;18;3;20;5102;33.33
556636;20;719;7.5;138;Kg;18;3;0;5102;0
556636;21;796;3.1;23;Kg;0;3;0;5102;0
556636;22;1017;36;26.6;Un;13.3;3;0;5102;0
556636;23;310;60;13;Kg;18;3;20;5102;33.33
556636;28;165;22.6;55.5;Kg;18;3;20;5102;33.33
556433;1;146;2.23;42;Kg;18;0;20;5102;33.33
556434;1;146;0.528;44.5;Kg;18;0;20;5102;33.33
556435;1;503;5;43.7;Kg;18;0;20;5102;61.11
556435;2;442;1;27.93;Bd;0;0;0;5102;0
556435;3;312;0.166;22.43;Kg;18;0;20;5102;33.33
556436;1;442;1;27.93;Bd;0;0;0;5102;0
556436;2;122;4.14;36.8;Kg;12;0;0;5102;0
556437;1;220;5;22.62;Kg;0;0;60;5405;0
556437;2;217;0.516;43.9;Kg;0;0;60;5405;0
556437;3;110;3.26;37.38;Kg;12;0;0;5102;0
556437;4;925;1;24.78;Un;18;0;20;5102;12
556438;1;284;0.312;68.9;Kg;0;0;0;5102;0
556438;2;121;0.526;32.84;Kg;18;0;20;5102;33.33
556438;3;121;0.45;32.84;Kg;18;0;20;5102;33.33
556439;1;443;1;39.52;Un;18;3;0;5102;0
556439;2;362;0.6;40.95;Kg;18;3;20;5102;33.33
556439;3;359;0.55;59.67;Kg;18;3;20;5102;33.33
556439;4;126;1.25;12.21;Kg;18;3;20;5102;33.33
556439;5;325;0.6;59.5;Kg;18;3;20;5102;33.33
556439;6;498;0.28;21.83;Kg;18;3;20;5102;33.33
556439;7;316;0.55;14.5;Kg;18;3;20;5102;33.33
556439;8;375;1;64.35;Un;18;3;20;5102;33.33
556439;9;312;0.25;22.43;Kg;18;3;20;5102;33.33
556439;10;311;0.2;18.86;Kg;18;3;20;5102;33.33
556439;11;361;2;15.99;Un;12;3;0;5102;0
556439;12;213;0.16;26.9;Kg;0;3;0;5102;0
556439;13;298;0.306;42.9;Kg;18;3;0;5102;0
556439;14;298;0.254;42.9;Kg;18;3;0;5102;0
556439;15;324;0.204;78;Kg;18;3;20;5102;33.33
556440;1;126;2.87;12.21;Kg;18;0;20;5102;33.33
556440;2;497;0.22;64.9;Kg;18;0;20;5102;33.33
556440;3;110;0.128;43.9;Kg;12;0;0;5102;0
556440;4;298;0.148;42.9;Kg;18;0;0;5102;0
556441;1;342;1;5.27;Lt;18;0;0;5102;0
556441;2;351;1;4.13;Lt;0;0;60;5405;0
556441;3;684;2;22.23;Un;18;0;20;5102;33.33
556441;4;364;2;21.24;Un;12;0;0;5102;0
556441;5;435;1;28.75;Un;18;0;20;5102;12
556441;6;148;3.265;38.28;Kg;12;0;0;5102;0
556442;1;341;1;21.09;Un;18;3;0;5102;0
556442;2;352;1;17.48;Un;18;3;0;5102;0
556442;3;442;2;27.93;Bd;0;3;0;5102;0
556442;4;292;27;3.02;Un;0;3;60;5405;0
556442;5;101;27;5.4;Un;0;3;60;5405;0
556442;6;908;1;20.53;Cx;18;3;0;5102;0
556442;7;396;1;11.56;Un;12;3;0;5102;0
556442;8;148;6.23;38.28;Kg;12;3;0;5102;0
556443;1;836;12;26.5;Un;0;0;60;5405;0
556443;2;180;16;47.83;Kg;18;0;20;5102;33.33
556443;3;194;4.35;53.18;Kg;12;0;0;5102;0
556443;4;105;5;16.8;Un;18;0;20;5102;33.33
556444;1;160;16.4;39.1;Kg;12;3;0;5102;0
556444;2;1169;10;35.4;Kg;18;3;0;5102;0
556445;1;110;6.4;37.38;Kg;12;0;0;5102;0
556445;2;146;4.43;42;Kg;18;0;20;5102;33.33
556445;3;117;8.39;61.48;Kg;18;0;20;5102;33.33
556445;4;267;6;26.74;Un;18;0;20;5102;33.33
556445;5;402;5.1;14.75;Kg;18;0;20;5102;33.33
556446;1;505;10;21.28;Kg;18;0;20;5102;61.11
556446;2;500;5;37.95;Kg;18;0;20;5102;61.11
556446;3;507;10;20.7;Kg;18;0;20;5102;61.11
556446;4;509;5;8.85;Kg;18;0;20;5102;61.11
556446;5;510;3.6;18.1;Kg;18;0;20;5102;61.11
556446;6;508;3.16;11.14;Kg;18;0;20;5102;61.11
556447;1;567;5.96;58.94;Kg;0;0;60;5405;0
556447;2;121;0.54;32.2;Kg;18;0;20;5102;33.33
556448;1;122;16.2;36.8;Kg;12;3;0;5102;0
556448;2;203;11.1;19.31;Kg;0;3;60;5405;0
556448;3;602;1;52.28;Un;18;3;20;5102;33.33
556449;1;119;12;33.18;Un;0;0;60;5405;0
556449;2;182;12;2.75;Un;0;0;60;5405;0
556449;3;170;20;32.94;Kg;12;0;0;5102;0
556449;4;122;16.75;36.8;Kg;12;0;0;5102;0
556449;5;117;7.089;61.48;Kg;18;0;20;5102;33.33
556449;6;154;25;9.47;Un;18;0;20;5102;33.33
556450;1;122;4.35;37.31;Kg;12;3;0;5102;0
556450;2;204;3.73;16.98;Kg;0;3;70;5405;0
556450;3;364;1;21.67;Un;12;3;0;5102;0
556450;4;361;1;16.67;Un;12;3;0;5102;0
556450;5;420;1;49.98;Bd;18;3;20;5102;33.33
556450;6;313;2.2;23.6;Kg;18;3;20;5102;33.33
556450;7;411;2;9.86;Kg;18;3;20;5102;33.33
556450;8;414;2;13.17;Kg;18;3;20;5102;66.66
556450;9;327;2;12.65;Kg;18;3;20;5102;33.33
556922;1;170;25;32.94;Kg;12;0;0;5102;0
556764;1;402;2;17.9;Kg;18;0;20;5102;33.33
556764;2;2100;1;7;Un;0;0;0;5102;0
556452;1;317;12;1.89;Un;0;0;0;5102;0
556452;2;129;12;34.87;Un;18;0;20;5102;33.33
556452;3;365;12;4.37;Lt;18;0;0;5102;0
556452;4;949;6;11.56;Un;0;0;20;5102;12
556452;5;345;6;8.54;Un;0;0;20;5102;12
556760;1;505;3.044;21.28;Kg;18;0;20;5102;61.11
556765;1;684;10;22.23;Un;18;0;20;5102;33.33
556765;2;120;12;12.9;Un;18;0;20;5102;33.33
556453;1;456;6;28;Un;0;3;0;5102;0
556453;2;402;4;15;Kg;18;3;20;5102;33.33
556453;3;316;3;15.25;Kg;18;3;20;5102;33.33
556453;4;106;2.45;32.5;Kg;18;3;20;5102;33.33
556834;1;106;1.22;31.26;Kg;18;0;20;5102;33.33
556454;1;170;10;32.94;Kg;12;0;0;5102;0
556454;2;121;3.15;32.2;Kg;18;0;20;5102;33.33
556454;3;126;2.36;12.21;Kg;18;0;20;5102;33.33
556454;4;159;8.05;40.37;Kg;18;0;20;5102;33.33
556454;5;224;5;22;Kg;0;0;0;5102;0
556766;1;301;1;83.52;Un;18;0;0;5102;0
556766;2;388;6;8.97;Kg;18;0;20;5102;33.33
556665;1;332;0.55;16.9;Kg;12;0;0;5102;0
556665;2;1026;0.36;52.9;Kg;18;0;20;5102;33.33
556455;1;505;15;21.28;Kg;18;0;20;5102;61.11
556455;2;510;5;18.1;Kg;18;0;20;5102;61.11
556455;3;508;5.3;11.14;Kg;18;0;20;5102;61.11
556455;4;509;5;8.85;Kg;18;0;20;5102;61.11
556455;5;506;5.4;11.64;Kg;18;0;20;5102;61.11
556455;6;123;0.546;50.26;Kg;12;0;0;5102;0
556455;7;108;6;16.8;Un;18;0;20;5102;33.33
556455;8;191;2;15.6;Lt;18;0;0;5102;0
556455;9;129;3;34.87;Un;18;0;20;5102;33.33
556455;10;602;1;52.28;Un;18;0;20;5102;33.33
556456;1;374;1;5.29;Lt;18;0;20;5102;12
556767;1;316;0.3;14.5;Kg;18;0;20;5102;33.33
556767;2;170;5;32.94;Kg;12;0;0;5102;0
556767;3;2100;1;7;Un;0;0;0;5102;0
556768;1;133;2;21.9;Un;0;0;20;5102;33.33
556768;2;103;1;11.2;Un;18;0;20;5102;33.33
556768;3;433;2;17.5;Un;18;0;20;5102;61.11
556768;4;450;1;15.5;Un;0;0;60;5405;0
556768;5;485;0.246;82.96;Kg;18;0;0;5102;0
556768;6;311;0.298;19.68;Kg;18;0;20;5102;33.33
556768;7;312;0.216;23.02;Kg;18;0;20;5102;33.33
556768;8;997;0.684;80.9;Kg;18;0;20;5102;12
556768;9;119;2;33.46;Un;0;0;60;5405;0
556768;10;130;0.194;56.9;Kg;18;0;20;5102;33.33
556768;11;440;1;31.17;Bd;0;0;0;5102;0
556768;12;375;1;65.45;Un;18;0;20;5102;33.33
556768;13;108;5;16.95;Un;18;0;20;5102;33.33
556768;14;992;6;5.54;Lt;12;2;60;5405;0
556768;15;824;1;13.5;Un;0;0;60;5405;0
556458;1;150;2.85;38.28;Kg;18;0;20;5102;33.33
556458;2;181;1.6;42.12;Kg;18;0;20;5102;33.33
556458;3;173;2;15.98;Kg;18;0;20;5102;61.11
556458;4;134;1;26.76;Un;18;0;20;5102;33.33
556458;5;124;1;16.47;Un;18;0;20;5102;33.33
556458;6;126;1.2;12.21;Kg;18;0;20;5102;33.33
556458;7;196;2.45;26.79;Kg;18;0;20;5102;33.33
556458;8;122;1;39.9;Kg;12;0;0;5102;0
556458;9;445;1;19.55;Un;18;0;20;5102;33.33
556459;1;507;10;20.7;Kg;18;0;20;5102;61.11
556459;2;389;2;56.4;Bd;18;0;20;5102;33.33
556459;3;316;0.525;14.5;Kg;18;0;20;5102;33.33
556459;4;315;0.6;27.84;Kg;18;0;20;5102;33.33
556460;1;407;6;9.7;Kg;18;0;20;5102;33.33
556460;2;418;10;8.19;Kg;18;0;20;5102;33.33
556460;3;490;1;21.6;Kg;0;0;0;5102;0
556460;4;359;1;59.67;Kg;18;0;20;5102;33.33
556460;5;484;1.1;52.46;Kg;18;0;20;5102;33.33
556460;6;389;2;56.4;Bd;18;0;20;5102;33.33
556460;7;224;2.5;22;Kg;0;0;0;5102;0
556461;1;230;2.5;25.74;Kg;0;0;60;5405;0
556461;2;277;2.5;25;Kg;0;0;0;5102;0
556461;3;173;2;15.98;Kg;18;0;20;5102;61.11
556461;4;122;8.45;36.8;Kg;12;0;0;5102;0
556461;5;217;1.79;29.37;Kg;0;0;60;5405;0
556461;6;108;3;16.8;Un;18;0;20;5102;33.33
556461;7;465;2;52.7;Un;0;0;0;5102;0
556461;8;908;1;20.53;Cx;18;0;0;5102;0
556461;9;144;1;44.37;Un;18;0;0;5102;0
556462;1;112;12.4;42.78;Kg;12;0;0;5102;0
556462;2;153;5.4;66.99;Kg;18;0;20;5102;33.33
556667;1;442;1;27.93;Bd;0;0;0;5102;0
556463;1;122;12.6;36.8;Kg;12;0;0;5102;0
556463;2;156;4;37.35;Un;18;0;20;5102;33.33
556463;3;376;12;29.57;Un;12;0;0;5102;0
556463;4;213;0.414;26.9;Kg;0;0;0;5102;0
556463;5;166;0.116;59.9;Kg;18;0;20;5102;33.33
556463;6;250;0.11;74.9;Kg;0;0;60;5405;0
556463;7;511;0.162;31.9;Kg;0;0;60;5405;0
556463;8;253;0.106;86.9;Kg;18;0;20;5102;33.33
556464;1;442;2;27.93;Bd;0;3;0;5102;0
556464;2;440;2;30.21;Bd;0;3;0;5102;0
556464;3;196;3.06;26.79;Kg;18;3;20;5102;33.33
556464;4;126;2.3;12.21;Kg;18;3;20;5102;33.33
556464;5;110;2.95;37.38;Kg;12;3;0;5102;0
556464;6;144;2;44.37;Un;18;3;0;5102;0
556464;7;302;1;42.06;Bd;18;3;20;5102;33.33
556464;8;267;2;26.74;Un;18;3;20;5102;33.33
556464;9;493;1;25.92;Bd;18;3;20;5102;33.33
556464;10;224;5;22;Kg;0;3;0;5102;0
556465;1;107;11.33;52.9;Kg;18;3;20;5102;33.33
556465;2;122;16.8;36.8;Kg;12;3;0;5102;0
556466;1;112;12.1;42.78;Kg;12;0;0;5102;0
556466;2;153;5.4;66.99;Kg;18;0;20;5102;33.33
556467;1;156;20;37.35;Un;18;0;20;5102;33.33
556467;2;307;3;46.4;Un;18;0;20;5102;33.33
556467;3;602;1;52.28;Un;18;0;20;5102;33.33
556468;1;106;1.25;28.91;Kg;18;0;20;5102;33.33
556468;2;490;0.206;21.6;Kg;0;0;0;5102;0
556468;3;213;0.824;20.05;Kg;0;0;0;5102;0
556468;4;110;0.524;37.38;Kg;12;0;0;5102;0
556469;1;298;2.63;29.9;Kg;18;0;0;5102;0
556469;2;284;2.55;57.9;Kg;0;0;0;5102;0
556469;3;121;2.63;32.2;Kg;18;0;20;5102;33.33
556469;4;181;3.06;42.12;Kg;18;0;20;5102;33.33
556470;1;312;2;22.43;Kg;18;0;20;5102;33.33
556470;2;302;1;42.06;Bd;18;0;20;5102;33.33
556470;3;164;3.06;66.84;Kg;18;0;20;5102;33.33
556470;4;105;4;16.8;Un;18;0;20;5102;33.33
556471;1;314;3;83.52;Un;18;3;20;5102;33.33
556471;2;117;3.8;61.48;Kg;18;3;20;5102;33.33
556471;3;485;0.2;83.54;Kg;18;3;0;5102;0
556471;4;105;4;16.8;Un;18;3;20;5102;33.33
556471;5;181;1.55;42.12;Kg;18;3;20;5102;33.33
556471;6;442;1;27.93;Bd;0;3;0;5102;0
556473;1;497;0.206;64.9;Kg;18;0;20;5102;33.33
556473;2;126;2.7;12.21;Kg;18;0;20;5102;33.33
556473;3;445;1;19.55;Un;18;0;20;5102;33.33
556473;4;114;0.12;52.9;Kg;18;0;20;5102;33.33
556473;5;298;0.14;42.9;Kg;18;0;0;5102;0
556474;1;983;0.22;54;Un;18;0;20;5102;12
556474;2;170;5;32.94;Kg;12;0;0;5102;0
556474;3;372;0.2;35.4;Kg;18;0;20;5102;33.33
556474;4;122;1.088;39.9;Kg;12;0;0;5102;0
556475;1;510;5;15.6;Kg;18;3;20;5102;61.11
556475;2;128;12;16.66;Un;18;3;20;5102;12
556475;3;106;2.41;24.6;Kg;18;3;20;5102;33.33
556475;4;424;6;22;Kg;18;3;20;5102;33.33
556475;5;899;15;32.5;Un;18;3;20;5102;12
556476;1;101;81;5.4;Un;0;2;60;5405;0
556476;2;170;15;32.94;Kg;12;2;0;5102;0
556476;3;148;6.22;38.28;Kg;12;2;0;5102;0
556476;4;161;4.6;48.14;Kg;18;2;20;5102;33.33
556476;5;108;30;16.8;Un;18;2;20;5102;33.33
556476;6;319;1;44.08;Bd;18;2;20;5102;33.33
556476;7;307;2;46.4;Un;18;2;20;5102;33.33
556476;8;267;2;26.74;Un;18;2;20;5102;33.33
556476;9;712;1;25.8;Kg;18;2;20;5102;61.11
556476;10;327;10;12.12;Kg;18;2;20;5102;33.33
556477;1;1491;1;2.5;Un;0;0;0;5102;0
556478;1;122;24.65;36.8;Kg;12;3;0;5102;0
556835;1;102;2;40.12;Bd;18;0;20;5102;61.11
